         407929 function calls (402446 primitive calls) in 1.088 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       17    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_parse.py:216(tell)
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:242(Condition)
       25    0.000    0.000    0.001    0.000 /usr/lib/python2.7/pprint.py:224(_repr)
       11    0.000    0.000    0.000    0.000 {posix.getcwd}
        3    0.000    0.000    0.000    0.000 ./pyproject/state/state_machine.py:5(__init__)
        5    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2097(safe_sys_path_index)
        2    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/encoder.py:538(_FloatingPointEncoder)
      216    0.002    0.000    0.005    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:757(add)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1874(PathMetadata)
      104    0.001    0.000    0.004    0.000 /usr/lib/python2.7/json/decoder.py:359(decode)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/formatting.py:1079(XFBorder)
        1    0.000    0.000    0.000    0.000 ./pyproject/util/error_msg.py:4(<module>)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/decoder.py:323(_DoubleDecoder)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/formatting.py:326(Format)
      178    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pkgutil.py:173(__init__)
       83    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:141(__init__)
       24    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:2772(parseImpl)
      212    0.000    0.000    0.000    0.000 {method 'lower' of 'unicode' objects}
      101    0.000    0.000    0.004    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:2932(_find_adapter)
        1    0.000    0.000    0.003    0.003 ./pyproject/gas/gas_mj/gas_mj_event_mgr.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:561(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sysconfig.py:584(get_platform)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:969(subscribe)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:643(<lambda>)
       75    0.001    0.000    0.025    0.000 ./pylib/ffext.py:298(ff_scene_call)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3417(__init__)
      472    0.002    0.000    0.013    0.000 /usr/lib/python2.7/copy.py:66(copy)
        3    0.001    0.000    0.017    0.006 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:540(own_process_stream)
       11    0.000    0.000    0.000    0.000 /usr/lib/python2.7/warnings.py:340(__init__)
       39    0.001    0.000    0.009    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:137(__init__)
       60    0.000    0.000    0.000    0.000 /usr/lib/python2.7/codecs.py:302(__init__)
      172    0.000    0.000    0.010    0.000 /usr/lib/python2.7/posixpath.py:372(realpath)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/packaging/markers.py:31(UndefinedComparison)
        1    0.000    0.000    0.000    0.000 ./pyproject/util/enum_def.py:52(EMoneyType)
        1    0.000    0.000    0.000    0.000 ./pyproject/gas/gas_mj/gas_mj_event_mgr.py:13(__init__)
       84    0.000    0.000    0.000    0.000 ./pyproject/entity/entity_mgr.py:15(GetEntity)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/random.py:655(WichmannHill)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3025(<genexpr>)
        3    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:142(CheckValue)
      157    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       20    0.000    0.000    0.000    0.000 {zlib.crc32}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/dist-packages/six.py:555(Iterator)
       36    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:186(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:81(Sheet)
        1    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/type_checkers.py:114(IntValueChecker)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:576(set)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4181(_ForwardNoRecurse)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3005(White)
        3    0.000    0.000    0.001    0.000 ./pyproject/gas/gas_room_mgr/gas_room_mgr.py:52(OnGetRoomIDRet)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/email/errors.py:21(BoundaryError)
       31    0.000    0.000    0.000    0.000 {method 'getvalue' of 'cStringIO.StringO' objects}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
    21179    0.005    0.000    0.005    0.000 {method 'get' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {_ssl.txt2obj}
       16    0.000    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1181(setResultsName)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:4294(__init__)
      151    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.170    0.170 /usr/lib/python2.7/email/base64mime.py:25(<module>)
       23    0.000    0.000    0.000    0.000 ./pyproject/util/tick_mgr.py:9(UnRegisterOnceTick)
      140    0.000    0.000    0.002    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1558(_has)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:1080(ParserElement)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xlsx.py:184(cnv_xsd_boolean)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3985(SkipTo)
        1    0.000    0.000    0.000    0.000 ./pyproject/proto/__init__.py:1(<module>)
        3    0.000    0.000    0.000    0.000 ./pyproject/gas/gas_room_mgr/gas_room_obj.py:45(GetMemberPos)
      419    0.002    0.000    0.002    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
      501    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
      381    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 ./pyproject/state/room_state_running.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/compdoc.py:83(CompDoc)
       39    0.000    0.000    0.000    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:737(_AddStaticMethods)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1001(_ReqExtras)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ssl.py:514(SSLSocket)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:126(Calendar)
        3    0.000    0.000    0.001    0.000 ./pyproject/gas/gas_room_mgr/gas_room_mgr.py:57(CreateRoom)
        1    0.000    0.000    0.001    0.001 build/bdist.linux-x86_64/egg/google/protobuf/text_format.py:527(_Tokenizer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/pprint.py:84(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:631(Thread)
       10    0.000    0.000    0.000    0.000 /usr/lib/python2.7/zipfile.py:639(_update_crc)
        1    0.000    0.000    0.000    0.000 ./pyproject/residual/residual_mgr.py:10(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:21(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/urllib.py:114(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/sheet.py:2082(Note)
      150    0.002    0.000    0.002    0.000 {imp.find_module}
        2    0.000    0.000    0.000    0.000 /usr/lib/python2.7/calendar.py:71(__init__)
       90    0.000    0.000    0.001    0.000 /usr/local/lib/python2.7/dist-packages/pkg_resources/__init__.py:1850(has_metadata)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/_abcoll.py:63(__subclasshook__)
       39    0.000    0.000    0.001    0.000 build/bdist.linux-x86_64/egg/google/protobuf/internal/python_message.py:108(__new__)
       49    0.000    0.000    0.001    0.000 <string>:4(py_send_msg_session)
       26    0.000    0.000    0.000    0.000 {sys.exc_info}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/xlrd/xldate.py:32(XLDateNegative)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/pyparsing.py:3873(__str__)


